time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
155,67143,432,310.31091932,122.82,828,44.595680157343544,0.001,-134.85748375786676,66922,,
155,67661,435,311.01495024,122.96,832,27.176746182143688,0.001,-135.9191620349884,67447,,
,68000,,,,,27.430001717060804,0.001,-135.85547125339508,67831,135.1,325.34774430394174
155,68189,439,310.91842467000004,123.19,836,23.0817978275356,0.001,-134.9015681708037,67965,,
155,68710,442,311.10481747,123.36,840,21.87124708811442,0.001,-134.5512510172526,68502,,
,69000,,,,,15.669305892612623,0.001,-135.4936289201703,68885,136.3,332.6387517631054
155,69231,446,311.3638048,123.53,844,36.94144206576877,0.001,-134.7282983689081,69011,,
155,69829,449,311.72592274,124.4,848,27.86159813797081,0.001,-134.49914575933101,69600,,
,70000,,,,,33.04901688390498,0.001,-133.95371788135472,69739,171.7,455.7987024486065
154,70493,454,316.31377494000003,126.16,852,25.46147978480269,0.001,-134.60926322566652,70260,,
,71000,,,,,30.11132436213286,0.001,-133.52092654463175,70854,147.4,345.8260230362415
154,71093,459,317.09238865,127.23,856,,,,,,
154,71664,462,317.16935214999995,128.0,860,32.42103521953258,0.001,-133.77468531681941,71428,,
,72000,,,,,35.37307061158217,0.001,-134.06641645555374,71878,146.4,335.9016229569912
154,72253,467,318.27167646,129.11,864,42.96070380644365,0.001,-132.40530481472823,72021,,
154,72850,470,319.32372594000003,130.24,868,28.686646163824832,0.001,-134.01474119977254,72619,,
,73000,,,,,24.440531924675252,0.001,-132.9721909628974,72905,152.3,340.7120955467224
154,73354,474,317.22815858,130.3,872,23.24939697265625,0.001,-129.81316314697267,73098,,
154,73997,477,319.37351644,131.9,876,21.848765735085127,0.001,-133.60483776683537,73742,,
,74000,,,,,28.719119311823988,0.001,-133.66333621885718,73907,155.7,351.84075536727903
154,74615,482,321.73555596,133.35,880,32.40702111424964,0.001,-132.67507422597785,74375,,
,75000,,,,,29.03919994327384,0.001,-131.72649813369966,74805,136.0,346.6207082390785
154,75145,486,324.24471812,133.91,884,36.714347626223706,0.001,-132.0193784309156,74937,,
154,75682,489,326.47733748999997,134.57,888,26.20144382095337,0.001,-132.12783591978013,75453,,
,76000,,,,,24.399467761122335,0.001,-132.66401563371932,75855,135.6,354.828567135334
154,76226,493,328.46442737999996,135.26,892,20.97641906057085,0.001,-131.57178824288505,75995,,
154,76732,496,328.60488078000003,135.56,896,24.644988191979273,0.001,-130.00570842197962,76513,,
,77000,,,,,25.50620641708374,0.001,-132.0391621907552,76792,142.8,375.61013145446776
154,77292,500,331.97828797,136.49,900,32.93904027938843,0.001,-131.94451693021335,77060,,
154,77797,503,332.52149088,136.82,904,19.66945597330729,0.001,-130.7917850494385,77585,,
,78000,,,,,23.725195559588347,0.001,-131.1939136620724,77839,134.1,342.02528728842736
154,78301,507,333.15695971,136.98,908,28.461739074799322,0.001,-130.75779133458292,78098,,
154,78808,509,333.23934406,137.04,912,28.27819402678674,0.001,-130.2193332672119,78582,,
,79000,,,,,27.869754974047343,0.001,-130.76957117716472,78838,161.1,350.76889474391936
154,79471,514,334.68876499,138.55,916,24.52400131153881,0.001,-129.7450274843158,79137,,
,80000,,,,,24.27962294050083,0.001,-129.20954267284537,79870,142.6,351.42187969088553
154,80119,519,337.63160038,139.99,920,,,,,,
154,80795,522,339.73633142,141.6,924,22.657488866285846,0.001,-129.36647088843657,80482,,
,81000,,,,,28.21832819474049,0.001,-129.9909622974885,80783,835.6,890.6402421355248
,82000,,,,,24.685094054698943,0.001,-130.60644187927247,81783,140.0,376.2885425686836
152,82191,538,347.20431936,150.48,928,25.863264143004898,0.001,-130.46954040527345,81912,,
152,82861,542,349.14376332999996,152.0,932,24.91766281288211,0.001,-130.03684577941894,82558,,
,83000,,,,,29.635456347650337,0.001,-129.6519552377554,82900,181.6,395.52120480537417
152,83416,547,351.81885463,152.27,936,23.07636276653835,0.001,-131.52085200718471,83178,,
,84000,,,,,31.771571633292407,0.001,-130.72435444157298,83490,335.1,533.0661880016327
151,84470,555,358.60140354000004,157.6,940,24.853494394742526,0.001,-131.08151339017428,84256,,
,85000,,,,,26.526888676092657,0.001,-131.35134065654916,84664,592.8,799.4470146596432
150,85421,565,364.00078318,161.9,944,20.046148120880126,0.001,-131.4645123635569,85133,,
150,85944,569,364.78048768,161.15,948,21.47414812100988,0.001,-130.2960420373368,85711,,
,86000,,,,,23.64992854645202,0.001,-130.85296758015951,85854,132.0,358.1744137465954
150,86736,574,364.86259681999996,162.43,952,23.712631986341403,0.001,-131.6011993408203,86397,,
,87000,,,,,33.670108187198636,0.001,-132.3271312713623,86869,197.7,638.9189460933209
150,87302,579,367.23961252000004,162.09,956,28.70970827533353,0.001,-131.38455487323063,87055,,
150,87975,583,374.60639325000005,163.11,960,23.850821062036463,0.001,-132.49220128213204,87728,,
,88000,,,,,22.840135413370316,0.001,-131.50910861675555,87885,156.1,466.8805969595909
150,88547,588,376.84487629999995,162.94,964,30.124407545312657,0.001,-131.93313846340428,88308,,
,89000,,,,,26.391004128609936,0.001,-132.36460318932166,88844,177.8,540.9269114613533
150,89115,592,379.09370444,162.65,968,,,,,,
150,89780,596,388.05417538000006,164.26,972,18.488358739056164,0.001,-133.12879750698428,89532,,
,90000,,,,,27.262584651600232,0.001,-132.81870083692598,89855,118.7,301.4064442336559
150,90329,600,388.73364807999997,163.32,976,19.73231394474323,0.001,-132.6988639831543,90125,,
,91000,,,,,22.971667168591473,0.001,-134.16380523353496,90754,174.1,523.0026010811329
150,91028,605,395.53338342,164.13,980,,,,,,
150,91611,608,397.3110733799999,164.66,984,28.60094603208395,0.001,-133.59334984803812,91363,,
,92000,,,,,28.241790370738254,0.001,-134.97539999129924,91890,183.7,550.6276982486248
150,92356,614,405.54439381,166.74,988,29.794361689816352,0.001,-133.42489474752674,92074,,
,93000,,,,,24.454137940102434,0.001,-133.82062737416413,92700,213.7,669.0137563943863
150,93206,620,417.45780877000004,169.8,992,28.653768731402113,0.001,-135.1224645199983,92931,,
150,93930,624,426.0171054,171.98,996,29.279914777854394,0.001,-135.03744763341444,93683,,
,94000,,,,,29.282137691594993,0.001,-135.69745945025093,93840,166.0,463.70248143076896
150,94540,629,428.00530137000004,172.48,1000,25.668742022794834,0.001,-136.93568983532134,94269,,
,95000,,,,,27.106346526096775,0.001,-137.00339020404618,94833,231.4,730.8066660642623
150,95423,635,443.87390507000003,176.26,1004,35.71551362991333,0.001,-136.31869824164735,95058,,
,96000,,,,,25.75041484299985,0.001,-137.2817064921061,95718,204.2,658.3960182666779
149,96183,642,453.87205134000004,178.82,1008,31.07654567086017,0.001,-136.67660268147787,95911,,
149,96956,646,464.32507484999996,181.48,1012,22.339765386483105,0.001,-138.05906598592543,96660,,
,97000,,,,,28.117649610760143,0.001,-137.96226197770497,96866,202.8,621.7367172837257
149,97765,652,473.96007876,182.94,1016,29.52204328518735,0.001,-138.02915889195035,97488,,
,98000,,,,,29.349006465662306,0.001,-139.29308219267944,97889,216.9,686.2237867772579
149,98564,659,483.11282874000005,184.45,1020,28.39803126880101,0.001,-139.17110863510445,98304,,
,99000,,,,,27.543861692091998,0.001,-140.51845541561352,98849,181.8,531.886578154564
149,99314,664,489.7079567900001,185.19,1024,26.79058371952602,0.001,-139.68935255570844,99024,,
,100000,,,,,28.486613574780915,0.001,-140.52693699428013,99652,251.4,784.3847862720489
148,100110,672,492.9979065599999,179.19,1028,22.203779077708496,0.001,-139.90632273738547,99919,,
,101000,,,,,21.795553259893296,0.001,-140.58753918289045,100760,296.9,993.5895257294178
148,101182,679,510.8451149999999,183.21,1032,,,,,,
,102000,,,,,28.060884821881604,0.001,-142.43955582422566,101596,372.3,1131.514909183979
148,102255,689,530.5163652900001,188.39,1036,35.364328156577216,0.001,-141.85887743632,101956,,
,103000,,,,,33.83766976284115,0.001,-143.19029235839844,102750,266.8,883.460924232006
148,103277,697,545.03992388,188.07,1040,39.48708658651872,0.001,-142.05456106012517,102970,,
,104000,,,,,37.07718168982404,0.001,-143.3725816621555,103824,273.0,930.7060541629792
148,104366,705,562.4123915900001,189.45,1044,,,,,,
,105000,,,,,32.394263224168256,0.001,-144.45716483376242,104909,522.8,1648.862118691206
147,105330,715,579.45371203,193.86,1048,,,,,,
,106000,,,,,32.2803985139598,0.001,-146.07449141792628,105782,610.3,1676.3642661571503
146,106513,726,600.37940533,197.77,1052,20.507798800791118,0.001,-146.3401380266462,106048,,
,107000,,,,,44.789331237991135,0.001,-148.41721585130443,106808,336.7,992.0618328928947
146,107932,736,630.33541194,206.3,1056,21.48159071442428,0.001,-148.16568420798916,107464,,
,108000,,,,,28.68048662609524,0.001,-148.5844498891679,107842,507.9,1419.5109052062035
,109000,,,,,37.96767189025879,0.001,-149.42777200317383,108842,277.9,786.3151930809021
,110000,,,,,35.0730260254825,0.001,-150.9712769673133,109764,579.7,1708.023671990633
144,110184,761,675.13507266,222.09,1060,,,,,,
,111000,,,,,44.12411985641871,0.001,-152.45128025152744,110501,481.4,1583.663763743639
144,111408,772,696.3172903099999,228.61,1064,33.511289576771844,0.001,-152.99709880401485,110983,,
,112000,,,,,42.71089422883409,0.001,-153.74664237282494,111809,234.4,705.2824691593647
144,112433,780,712.82996577,233.18,1068,20.78042764745207,0.001,-154.15482389009915,112043,,
,113000,,,,,33.461539053355004,0.001,-155.54658139632053,112908,284.0,947.1895922482014
143,113556,788,730.2805577200002,237.76,1072,27.528077050343455,0.001,-154.0934689925021,113206,,
,114000,,,,,43.62336964825637,0.001,-156.50738863180612,113728,311.6,1047.4155557453632
143,114812,798,756.18425919,244.83,1076,28.983724111406673,0.001,-156.7436815834985,114429,,
,115000,,,,,36.04041302651675,0.001,-157.258509733239,114722,295.3,982.3675816714764
,116000,,,,,24.017052657144113,0.001,-157.9909447683415,115613,327.7,1060.3318178772927
143,116024,810,774.71255052,249.96,1080,,,,,,
,117000,,,,,22.21606529281434,0.001,-159.66062194824218,116679,294.7,969.4593758940697
143,117071,818,792.8298194200001,254.6,1084,,,,,,
,118000,,,,,31.686815287103716,0.001,-160.19890690481427,116981,419.0,1403.3798951029778
,119000,,,,,41.420245604081586,0.001,-163.53936651575634,118650,581.3,1862.9784593701363
142,119740,837,854.7080054799997,273.84,1088,,,,,,
,120000,,,,,35.54967732334137,0.001,-164.2198264770508,119650,317.5,1057.4131157398224
,121000,,,,,36.98418485151755,0.001,-165.0462437191525,120566,463.0,1555.040946549177
141,121007,853,871.02636365,278.01,1092,,,,,,
,122000,,,,,28.910194837918844,0.001,-167.10390357147875,121815,295.6,986.9957773923874
141,122200,862,888.6238873699999,282.7,1096,,,,,,
,123000,,,,,37.6803770611565,0.001,-168.24961685907272,122762,320.8,1079.6042543411254
141,123435,872,913.94357423,288.95,1100,33.31184526820168,0.001,-168.6149783344389,123081,,
,124000,,,,,39.13682018535238,0.001,-169.77848547277316,123629,323.2,1082.2305755496025
,125000,,,,,38.986152666680354,0.001,-170.56275534122548,124321,623.6,2092.9624480605125
141,125022,886,939.53431905,295.99,1104,,,,,,
,126000,,,,,35.60550182825559,0.001,-171.73893232469436,125799,483.3,1603.0760949730873
140,126232,898,957.2883001499999,300.49,1108,,,,,,
,127000,,,,,46.65060714545499,0.001,-172.61458526119108,126617,331.2,1125.6373219907284
140,127323,907,970.3165162299998,303.67,1112,38.52326487586612,0.001,-173.06793338437623,126932,,
,128000,,,,,38.875586704332,0.001,-173.93001405884618,127826,691.3,2267.778665733337
139,128677,920,991.7362181599998,309.12,1116,40.56346400397785,0.001,-173.86792507781286,128265,,
,129000,,,,,40.13733726110517,0.001,-175.2723612341081,128587,338.7,1149.9117243528367
,130000,,,,,45.70507096177854,0.001,-176.36038247132913,129449,645.5,2161.3721128344537
138,130007,936,1012.10603772,314.43,1120,,,,,,
,131000,,,,,30.35106567806668,0.001,-177.59595280544013,130779,317.9,1040.3668012022972
138,131216,947,1030.5481578200001,319.02,1124,,,,,,
,132000,,,,,57.145455803914636,0.001,-177.35500782292064,131455,689.7,2337.336681056023
,133000,,,,,43.291218447029046,0.001,-180.0028456941657,132891,738.5,2466.534911853075
137,133967,972,1099.2453076000002,338.57,1128,,,,,,
,134000,,,,,42.72082431127769,0.001,-179.8801177607105,133877,305.3,1026.976376748085
,135000,,,,,41.69024726360458,0.001,-181.34358240763348,134543,839.0,2727.870144033432
