time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,,,,,195000,194870,-27.175171609652246,1.3270915039515092,0.001,126.3,183.39368431568147
154,127.45,1676,1263,184.63188396,195481,195262,-27.289414928805442,1.3588398502719017,0.001,,
,,,,,196000,195778,-27.083616603504527,1.3468403948172358,0.001,126.3,183.39368431568147
154,127.45,1680,1268,184.63910778000002,196002,,,,,,
154,127.57,1684,1271,184.79604408,196517,196296,-26.969148577176608,1.3648139178752898,0.001,,
,,,,,197000,196799,-27.137306541204453,1.3728873715735972,0.001,126.3,183.39368431568147
154,127.7,1688,1276,184.96478351999997,197027,,,,,,
154,127.8,1692,1279,185.07473828000002,197541,197316,-27.03939118018517,1.3471194290197812,0.001,,
,,,,,198000,197836,-27.04006467965933,1.3457796912926894,0.001,126.3,183.39368431568147
154,127.63,1696,1284,184.88622208999996,198054,,,,,,
154,127.53,1700,1287,184.79393488999997,198557,198334,-27.12339198204779,1.4330722956153434,0.001,,
,,,,,199000,198842,-27.25320128143811,1.3848166280105465,0.001,126.3,183.39368431568147
154,127.41,1704,1292,184.66902717000002,199061,,,,,,
154,127.32,1708,1295,184.56874759000002,199565,199342,-27.221870145490094,1.3515173313094349,0.001,,
,,,,,200000,199848,-27.27820387042937,1.356188364265379,0.001,126.3,183.39368431568147
153,127.1,1712,1300,184.30590416999996,200065,,,,,,
