time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,55000,,,,,50.10296558297199,0.001,-96.42046737670898,54874,175.0,355.21001918911935
128,55702,434,358.59966826000004,224.84,696,29.446202769137845,0.001,-95.516695059982,55416,,
,56000,,,,,30.907977687778757,0.001,-96.51166715716371,55818,216.6,401.38534412384035
127,56484,441,355.29875045999995,217.87,700,32.52591103544602,0.001,-96.7879861684946,56252,,
,57000,,,,,30.031107948886024,0.001,-96.86084959242079,56807,236.7,440.47144411802293
128,57340,447,355.15001286000006,215.21,704,37.040935250824575,0.001,-96.47133284807205,57062,,
,58000,,,,,32.598967563222956,0.001,-96.74194809242532,57900,161.2,299.15574591755865
128,58178,453,356.35650711,212.79,708,,,,,,
128,58808,457,352.28565874000014,209.06,712,28.77783161680275,0.001,-97.38782812047887,58588,,
,59000,,,,,29.364848958121406,0.001,-97.39806009928385,58813,210.4,404.06911911964414
128,59332,462,349.50302967999994,206.34,716,38.585022129175314,0.001,-97.38510305231267,59178,,
128,59878,464,347.6920750399999,203.59,720,37.80611730019252,0.001,-97.9901569366455,59663,,
,60000,,,,,36.03366855841416,0.001,-97.08009866567758,59793,219.0,422.6189286828041
129,60788,471,345.70328194,200.71,724,37.86873683475313,0.001,-98.67503255208334,60473,,
,61000,,,,,38.31670906854713,0.001,-98.60382511304772,60703,232.8,447.9865939736366
128,61589,477,345.9099078699999,198.92,728,28.76086316405043,0.001,-98.99347834153609,61327,,
,62000,,,,,30.426675013298,0.001,-100.32680704061268,61901,188.5,390.38067757487295
129,62374,483,346.01932005000003,197.3,732,32.89776029735032,0.001,-100.07413993914103,62094,,
,63000,,,,,36.32290358013577,0.001,-101.52518262361225,62870,182.5,392.454814684391
129,63159,488,353.1369850599999,199.46,736,,,,,,
129,63914,493,351.78986481,196.2,740,31.789766665943507,0.001,-101.84670754764856,63635,,
,64000,,,,,32.70706013060108,0.001,-102.62345791846207,63829,204.2,445.9363536953926
129,64689,499,359.60587461,198.5,744,31.520346083591892,0.001,-103.38265204675419,64417,,
,65000,,,,,38.476855931182705,0.001,-103.96473630269368,64796,198.2,425.56470675468444
129,65534,505,358.69983224000003,195.01,748,37.41951653718948,0.001,-104.69890525817871,65191,,
,66000,,,,,37.07444728523624,0.001,-105.62984667326275,65894,223.3,432.92082259655
129,66566,512,366.39660236000003,198.89,752,41.323479071496024,0.001,-106.11523964291527,66146,,
,67000,,,,,37.3054437266643,0.001,-106.26754137495874,66764,261.5,474.47465320825575
129,67608,520,365.49856247,194.67,756,34.55036966902737,0.001,-107.3446677327156,67285,,
,68000,,,,,38.92632521742984,0.001,-107.79813455797962,67716,233.1,452.31050075292586
129,68318,526,357.95265884,185.76,760,27.383478196461997,0.001,-108.65694376627604,67980,,
129,68940,530,360.69035518,187.55,764,39.88309680714327,0.001,-108.72286987304688,68702,,
,69000,,,,,29.96046158846687,0.001,-109.58418294003135,68855,213.5,440.15669927001
130,69884,537,368.48597547000014,192.32,768,34.4342114701563,0.001,-110.21323795005924,69547,,
,70000,,,,,43.35922593162174,0.001,-110.98112439352369,69799,239.0,451.01117169260976
129,70696,544,372.79816317000007,195.58,772,35.78039959210616,0.001,-111.51801417424129,70527,,
