rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
152.38,161,1039,168178,1820,320.75991295999995,167929,-93.83915511875936,5.117079480870129,0.001,,
152.36,161,1043,168782,1824,321.33309588,168539,-94.45226463904747,7.123717590502113,0.001,,
,,,169000,,,168829,-93.93080357142857,7.590548611701803,0.001,320.7718328475952,147.7
152.07,161,1047,169390,1828,321.84549962,169134,-95.02465520931196,6.252232397658916,0.001,,
151.0,161,1051,169893,1832,319.49970792,169761,-95.29068053396125,7.865063971164179,0.001,,
,,,170000,,,169799,-95.10792501349198,4.666588115064721,0.001,318.97173365354536,149.7
150.9,161,1055,170500,1836,319.7238654,170255,-94.85309662690034,6.991995201814895,0.001,,
,,,171000,,,170866,-94.7426828951449,6.207692153550483,0.001,325.1377148747444,152.2
150.82,161,1060,171110,1840,320.59576477,,,,,,
150.83,161,1063,171723,1844,321.05256403,171477,-95.71639869786516,5.010366709727161,0.001,,
,,,172000,,,171778,-96.24367655436198,7.072585022689512,0.001,326.9031318068504,151.6
150.81,161,1068,172314,1848,321.621004,172081,-96.41312683105468,7.883549862702687,0.001,,
150.73,161,1071,172908,1852,321.69071841,172665,-96.54897617649388,8.147753984336084,0.001,,
,,,173000,,,172814,-96.83523244222005,6.2544919588421815,0.001,320.6339632809162,147.9
150.48,161,1075,173493,1856,321.84814534,173265,-96.74282795109161,5.29131081315125,0.001,,
,,,174000,,,173840,-96.40612933510228,6.190072800768049,0.001,329.444070994854,153.0
150.5,161,1080,174092,1860,322.13371915,,,,,,
150.28,161,1083,174685,1864,322.01269116,174449,-97.3511125664962,5.276627482552278,0.001,,
,,,175000,,,174892,-97.40084333543653,6.811150608499066,0.001,320.22569144964217,149.6
150.13,161,1088,175284,1868,321.83149718,175039,-97.56486344010862,7.705442418857497,0.001,,
150.0,161,1091,175881,1872,321.84382500000004,175639,-97.8730961192738,5.853116140737162,0.001,,
,,,176000,,,175787,-98.13348770141602,7.224605568357416,0.001,318.1544810295105,144.6
149.76,161,1095,176467,1876,321.81568211,176232,-98.0951167515346,5.707935688557563,0.001,,
,,,177000,,,176825,-98.30226960900711,5.852397398589408,0.001,327.1284299373627,151.3
149.51,160,1100,177070,1880,321.51804635,,,,,,
149.37,161,1103,177671,1884,321.32388762,177424,-98.58263630337186,7.367725758285789,0.001,,
,,,178000,,,177884,-99.00576901126217,9.169380235516169,0.001,328.8444937348366,156.0
149.41,160,1108,178296,1888,321.34028055,178045,-99.0374192237854,6.687558411071019,0.001,,
149.82,160,1111,178917,1892,321.99792792,178674,-99.84505844116211,5.035945593926215,0.001,,
,,,179000,,,178823,-100.30472894617029,5.7491021652349685,0.001,329.5080100595951,155.3
149.9,160,1115,179531,1896,322.06411549000006,179283,-99.55495090973683,5.872364970529155,0.001,,
,,,180000,,,179883,-100.45773727829392,6.8877440306964335,0.001,330.1078786313534,154.9
149.88,160,1120,180129,1900,321.9532152,,,,,,
149.72,160,1123,180732,1904,321.84757597000004,180486,-100.12914703369141,5.533129558563233,0.001,,
,,,181000,,,180794,-100.7214497297238,9.762498639332943,0.001,327.6890001356602,145.8
149.82,160,1128,181350,1908,322.19745992000003,181102,-101.22176417598018,6.404574065296738,0.001,,
149.76,160,1131,181956,1912,322.28352723000006,181719,-100.96519507890866,5.769844604416128,0.001,,
,,,182000,,,181862,-101.19677808549669,6.3923187906091865,0.001,329.2238105535507,152.1
149.84,160,1135,182555,1916,322.60743189,182308,-101.17743322584364,9.996168133262154,0.001,,
,,,183000,,,182768,-101.51757985432943,4.902768123149872,0.001,330.59491496682165,153.4
149.97,160,1140,183175,1920,322.78280694,182925,-101.93895075871394,5.1357738873001875,0.001,,
150.06,160,1143,183788,1924,322.91347304000004,183543,-101.88067626953125,5.473228280481539,0.001,,
,,,184000,,,183850,-102.76187984759991,5.547778396270214,0.001,329.4600028693676,152.8
150.0,160,1148,184390,1928,323.01908043,184152,-102.81551220542507,5.11030622454066,0.001,,
151.02,160,1151,184995,1932,325.74739950000003,184733,-103.14159608498598,7.97630041875657,0.001,,
,,,185000,,,184901,-103.50602894737607,6.814023496849196,0.001,332.81822698116304,154.9
151.08,160,1156,185608,1936,325.91843969000007,185349,-103.01833375295003,7.091424451933967,0.001,,
,,,186000,,,185823,-103.30606881166116,6.176690939885036,0.001,331.57827097177505,150.2
151.29,160,1160,186239,1940,326.39147610000003,185969,-102.86113529989164,4.757644832950749,0.001,,
149.16,160,1163,186639,1944,321.33411537,186509,-103.94606922290943,10.060887046293779,0.001,,
,,,187000,,,186764,-103.340224277826,7.351569536309805,0.001,346.0792715847492,163.7
148.65,160,1167,187179,1948,319.46700347999996,186935,-103.825500757554,15.064513442809123,0.001,,
146.03,160,1169,187511,1952,312.67606439,187264,-103.31963545276272,7.018984781157586,0.001,,
,,,188000,,,187902,-104.75420803493924,5.993064851494309,0.001,323.99469062685966,149.7
146.5,160,1173,188143,1956,313.27746749,,,,,,
146.48,160,1176,188740,1960,313.24183884999997,188494,-104.83061848958333,6.954231841452169,0.001,,
,,,189000,,,188799,-104.72843240436755,4.991816047749488,0.001,335.06626143455503,156.9
147.01,160,1180,189386,1964,313.90071283000003,189124,-104.74447490550854,8.666081706929651,0.001,,
146.99,160,1184,189983,1968,313.98858915,189752,-105.118654815244,7.591054974307476,0.001,,
,,,190000,,,189889,-104.77533912658691,11.483445515597824,0.001,321.8857616364956,147.3
147.33,160,1188,190614,1972,314.45516114000003,190363,-105.70501882818681,7.703145348051059,0.001,,
,,,191000,,,190813,-105.72278708380622,8.659352000927765,0.001,331.64772604703904,157.4
147.61,160,1193,191228,1976,314.72687894,190976,-105.10281855885576,7.357367231070629,0.001,,
147.81,160,1196,191851,1980,315.21796551000006,191598,-105.7019028106293,6.251012559835013,0.001,,
,,,192000,,,191757,-106.37346282186387,8.92604792942791,0.001,332.8924412429333,155.9
148.38,160,1201,192509,1984,316.09450537,192251,-106.04370420524873,10.049246207777276,0.001,,
,,,193000,,,192866,-106.64331837189503,9.309747242010557,0.001,321.6441114127636,146.2
148.28,160,1205,193124,1988,316.18937249000004,,,,,,
147.9,160,1208,193707,1992,315.75345493000003,193470,-107.3635722569057,5.977114977000595,0.001,,
,,,194000,,,193758,-106.71063305580452,7.927066853950763,0.001,345.36768491864206,164.4
147.81,160,1213,194312,1996,315.9380931200001,194065,-107.26914118377256,8.773493135725701,0.001,,
148.02,160,1217,194931,2000,316.20669816000003,194679,-107.18236176396759,6.600342648012655,0.001,,
,,,195000,,,194837,-107.26217873488801,9.016111394272574,0.001,327.5590841829777,153.0
148.0,160,1221,195532,2004,316.15009133,195286,-106.97651280297174,4.74295487254858,0.001,,
,,,196000,,,195889,-107.73831897892364,8.961728987239656,0.001,328.96441479325296,155.6
147.87,159,1226,196137,2008,315.80799401,,,,,,
147.86,160,1229,196742,2012,315.66138061000004,196497,-108.0587427239669,10.099821503225126,0.001,,
,,,197000,,,196809,-108.56424617767334,5.533227476274004,0.001,337.6387496471405,160.9
148.63,160,1233,197418,2016,316.44135062000004,197147,-108.07932776147193,7.038758464566954,0.001,,
,,,198000,,,197819,-107.95141434087986,7.711097649684766,0.001,334.66101949214936,154.4
148.98,159,1238,198073,2020,317.04103118,,,,,,
148.92,160,1241,198680,2024,316.98927690999994,198432,-107.80175380706787,6.4228765814559265,0.001,,
,,,199000,,,198901,-108.70626993179322,7.732348200678826,0.001,337.3679331123829,160.1
149.18,159,1246,199308,2028,317.25653619,199062,-108.48779777244285,10.769072059518802,0.001,,
149.32,159,1249,199927,2032,317.35577195,199678,-108.46221261275441,6.888714109035517,0.001,,
,,,200000,,,199833,-108.89062618899655,7.4797623818920504,0.001,319.67532926797867,149.5
