rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,,,,192000,,23.3531684182411,-131.0367141546205,191895,0.001,227.7,687.4582515716553
484.11130101,1708,191.34,132,192771,1456,31.41825084388256,-131.40184688568115,192542,0.001,,
,,,,193000,,32.5845009122576,-131.54589364188058,192811,0.001,176.2,444.56885875463485
483.49425311999994,1712,190.79,132,193392,1463,32.6551086836391,-131.78987153371176,193129,0.001,,
,,,,194000,,30.94448516089157,-132.6685275607639,193800,0.001,166.8,431.3676210939884
484.02737621000006,1716,190.33,132,194071,1469,,,,,,
479.4262213700001,1720,188.77,132,194715,1474,25.449632690711454,-132.32095553658226,194459,0.001,,
,,,,195000,,36.58680518014091,-132.79847085135324,194755,0.001,210.7,512.1497431516648
484.0979638200001,1724,190.26,131,195698,1484,25.928259464524547,-134.71469259262085,195417,0.001,,
,,,,196000,,22.067066833890717,-134.25241809421115,195743,0.001,492.8,1483.899218928814
,,,,197000,,27.208904568902376,-135.14960164037245,196033,0.001,1000.0,2725.7703902482986
,,,,198000,,25.280883295536043,-136.22376722717286,197033,0.001,492.3,1503.0637934327126
532.3952569200001,1728,206.96,130,198133,1521,,,,,,
,,,,199000,,27.85919190375578,-138.5513693718683,198705,0.001,368.1,1101.5614485561848
556.0729262999998,1732,213.72,129,199676,1542,26.715572455203493,-140.00639639960394,199424,0.001,,
,,,,200000,,26.359786823095863,-139.96091939290363,199727,0.001,318.9,811.4613789200782
