train/critic_loss,train/learning_rate,time/total_timesteps,time/fps,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/episodes,time/time_elapsed,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
15.348340746833056,0.001,1403000,,-128.70676236036348,,1402699,,,,1319.5454976558685,455.9
15.436589153131582,0.001,1403652,85,-128.7819625924809,385.06,1403133,4656,16364,1056.1903759000002,,
15.57336423198382,0.001,1404000,,-128.43554255167643,,1403804,,,,467.25989908576014,198.8
13.89049744606018,0.001,1404562,85,-129.62987838745119,374.71,1404198,4660,16374,1020.23779963,,
16.536683791213566,0.001,1405000,,-129.17912723399974,,1404871,,,,498.4530895888805,197.3
15.315945148468018,0.001,1405347,85,-129.63592477446622,355.14,1405077,4664,16383,947.11680685,,
15.336582168018648,0.001,1406000,,-129.12955700102307,,1405723,,,,830.4471231281757,312.6
15.437949600319067,0.001,1406471,85,-128.91039669513702,339.82,1406107,4668,16396,892.5466640099999,,
16.16274590024761,0.001,1407000,,-129.00704807043076,,1406638,,,,901.0956343233586,349.7
14.74557239924495,0.001,1407598,85,-129.6620031642163,338.36,1407218,4672,16409,886.15928226,,
16.052698285348953,0.001,1408000,,-128.94522143948464,,1407758,,,,908.7327913343906,314.7
15.848391497368906,0.001,1409000,,-129.30297660079657,,1408609,,,,988.6486317276955,371.7
,,1409041,85,,334.24,,4676,16431,872.1762615399999,,
16.286417920142412,0.001,1410000,,-128.70490497350693,,1409778,,,,883.1270958185196,321.8
,,1410171,85,,330.09,,4680,16445,856.0063931599999,,
15.097944376980447,0.001,1411000,,-129.23821194966635,,1410792,,,,471.31754450201987,212.8
,,1411093,85,,324.0,,4684,16456,835.6748981200002,,
16.620965992129825,0.001,1412000,,-129.00154915095874,,1411771,,,,839.5965319443494,343.4
,,1412235,85,,319.32,,4688,16468,819.15366105,,
15.770417055258385,0.001,1413000,,-128.48030611184927,,1412855,,,,1136.4289473772048,416.4
15.600703752059118,0.001,1413963,85,-128.85065030905815,322.51,1413508,4692,16487,824.6285162300001,,
17.051995648999956,0.001,1414000,,-128.23207851055543,,1413875,,,,833.8361604928971,324.4
17.632871106354116,0.001,1415000,,-128.57021496867577,,1414832,,,,419.55227440595627,220.3
,,1415140,85,,323.69,,4696,16504,824.4669667600001,,
15.963383952112101,0.001,1416000,,-127.791306514868,,1415733,,,,718.03581661582,284.2
17.104424375626778,0.001,1416438,85,-128.01625521977743,327.17,1416021,4700,16516,835.54940789,,
14.481965953584702,0.001,1417000,,-128.05927378660553,,1416665,,,,773.4345058441162,298.9
16.00733456535945,0.001,1418000,,-127.44870592834084,,1417275,,,,835.2478465575725,358.7
,,1418101,85,,325.64,,4704,16534,824.3864691599999,,
15.526433913367136,0.001,1419000,,-127.25476440429688,,1418659,,,,937.9251600086689,363.2
15.64031432001724,0.001,1419622,85,-126.82746093285266,326.76,1419053,4708,16553,825.01006088,,
15.873054566849294,0.001,1420000,,-126.72684402782393,,1419534,,,,1021.7704050481319,396.0
15.88599976505104,0.001,1421000,,-125.72823205747102,,1420524,,,,891.412991964817,354.1
16.05238758835802,0.001,1421327,85,-125.63976134047678,332.8,1421031,4712,16579,838.8459343000001,,
16.006658194111843,0.001,1422000,,-125.0198932722503,,1421828,,,,809.7695368316024,355.2
17.262145011173693,0.001,1422672,85,-125.01742562430246,334.68,1422179,4716,16593,843.2046516199999,,
17.488365876233136,0.001,1423000,,-124.97354419125712,,1422584,,,,815.0717506825924,320.1
15.828836551610975,0.001,1424000,,-124.61343342804712,,1423788,,,,1573.5533204734324,626.8
,,1424454,85,,340.59,,4720,16617,862.2281483200001,,
15.220368745747734,0.001,1425000,,-124.24558558744543,,1424706,,,,835.2059350013733,336.4
17.259412232567282,0.001,1425825,85,-123.36389708674811,342.57,1425342,4724,16633,870.7910389999998,,
15.319295156454737,0.001,1426000,,-123.31837730601355,,1425737,,,,1155.3492397457362,447.8
17.43280452042818,0.001,1427000,,-123.30634026527405,,1426799,,,,907.9032352864742,367.4
,,1427270,85,,344.71,,4728,16655,878.71137839,,
16.548960777733832,0.001,1428000,,-122.68358051727421,,1427664,,,,938.0982477426529,363.1
15.294217528568375,0.001,1428659,85,-122.50988891389635,338.33,1428298,4732,16670,864.73357778,,
16.926806463761764,0.001,1429000,,-122.43504643094712,,1428846,,,,676.8610188007355,291.2
15.396634496805323,0.001,1429760,85,-122.46038311674394,332.73,1429408,4736,16682,848.0582704200001,,
16.907902529745392,0.001,1430000,,-122.53226020119406,,1429672,,,,559.8209802567959,265.7
15.905357902526855,0.001,1430821,85,-122.11858703613281,329.61,1430466,4740,16694,835.5640792099999,,
16.11054878913508,0.001,1431000,,-121.69002957451612,,1430733,,,,627.9059801518918,266.2
15.357394300596544,0.001,1431926,85,-122.1223959282263,321.65,1431564,4744,16706,813.3667056500002,,
16.14277946513935,0.001,1432000,,-121.5710962671433,,1431838,,,,654.5952357113362,280.0
15.221748525196263,0.001,1433000,,-120.98898047962408,,1432698,,,,1782.9415779590606,654.3
,,1433344,85,,322.59,,4748,16727,814.94372809,,
14.464449338710054,0.001,1434000,,-121.93325492663261,,1433731,,,,862.6988691478967,318.4
14.55117601444287,0.001,1434352,85,-121.84995478877315,321.9,1434000,4752,16741,809.26060749,,
15.306970075667957,0.001,1435000,,-121.79301076539805,,1434804,,,,1105.5668322503566,407.0
14.390312378710888,0.001,1435587,85,-121.91836137974516,319.35,1435180,4756,16756,799.6158272299998,,
17.43711862564087,0.001,1436000,,-121.20982686360676,,1435799,,,,846.2940281718969,319.5
15.215858219247876,0.001,1436930,85,-121.02951390815504,323.68,1436318,4760,16770,812.71671229,,
14.520941242916894,0.001,1437000,,-120.99050999415739,,1436842,,,,561.3460005581379,225.9
14.047024981459069,0.001,1438000,,-121.2090881547553,,1437522,,,,1303.7680796682835,451.0
15.150606590633592,0.001,1438741,85,-121.03453767299652,333.94,1438290,4764,16798,848.38674406,,
14.476290010552104,0.001,1439000,,-120.5537510234348,,1438653,,,,1165.1446808359092,410.4
15.073216226365831,0.001,1440000,,-120.83000458611383,,1439683,,,,1267.9190338914282,445.7
,,1440258,85,,337.87,,4768,16820,860.72759619,,
14.582035761959148,0.001,1441000,,-120.97134562558348,,1440898,,,,1152.722050449555,406.0
15.41744600787876,0.001,1442000,,-120.85668831171952,,1441406,,,,1515.866739565775,524.8
,,1442442,85,,348.44,,4772,16846,888.298677,,
15.69140461996982,0.001,1443000,,-119.95111650165758,,1442734,,,,1073.3373242644593,418.9
13.965351742964524,0.001,1443995,85,-120.80431841336764,349.54,1443386,4776,16868,888.9635974599998,,
13.817916450939801,0.001,1444000,,-120.20094495920034,,1443907,,,,985.6270718654793,373.3
14.409736271865246,0.001,1445000,,-120.16728980886849,,1444910,,,,785.7252412578091,313.6
14.667304045846018,0.001,1445545,85,-120.0865985430204,353.74,1445119,4780,16891,900.1301485499998,,
14.667293832453597,0.001,1446000,,-120.57640833536784,,1445756,,,,984.0137036846485,392.6
14.594173855304717,0.001,1447000,,-120.12356832885742,,1446756,,,,1158.2378328308464,411.3
13.530571106501988,0.001,1447456,85,-120.04329273199579,363.63,1447071,4784,16918,930.43126873,,
13.973766053967204,0.001,1448000,,-120.54050117851104,,1447368,,,,900.1498497668654,340.2
14.49216936622654,0.001,1449000,,-120.51768851065421,,1448569,,,,1028.4068298537284,370.6
13.333580687538378,0.001,1449667,85,-120.35033561565258,374.32,1449000,4788,16942,966.3508148900002,,
13.529813904653896,0.001,1450000,,-119.54406304792924,,1449755,,,,627.885037154518,260.3
14.394724196518249,0.001,1450967,85,-120.14984684535435,370.04,1450425,4792,16956,958.24310597,,
15.097814581992868,0.001,1451000,,-120.87092240791489,,1450879,,,,921.0002946971915,343.4
14.969253072867522,0.001,1452000,,-120.35067594373548,,1451471,,,,922.4064570534043,382.0
14.31754087009569,0.001,1452774,85,-120.45066421397411,376.34,1452341,4796,16979,979.6598552799999,,
14.815926094331603,0.001,1453000,,-120.38361707036894,,1452686,,,,1178.0436109445989,395.1
15.738127439398514,0.001,1454000,,-121.12533796935523,,1453714,,,,844.5847183823586,297.8
15.241997873707183,0.001,1454489,85,-120.77266659098825,380.51,1454028,4800,17000,995.6176931599999,,
15.400543124791382,0.001,1455000,,-121.06517907771098,,1454834,,,,1566.704516658187,588.6
15.346903998092566,0.001,1456000,,-121.19345663912469,,1455734,,,,906.6476104199886,334.4
,,1456271,85,,381.7,,4804,17025,1005.6281179999999,,
15.646018063305215,0.001,1457000,,-121.5743378024631,,1456632,,,,1114.724026054144,425.1
14.521887908007372,0.001,1458000,,-121.40761680399032,,1457505,,,,1459.600318364799,519.7
,,1458464,85,,388.42,,4808,17051,1034.8626814,,
15.62813458680193,0.001,1459000,,-121.29053332989032,,1458637,,,,755.6439702391624,270.0
15.891127487751826,0.001,1459761,85,-121.42180254072419,384.34,1459302,4812,17067,1031.0488730499999,,
15.575701130047,0.001,1460000,,-121.67578603383657,,1459673,,,,1084.893527430296,410.3
15.210740831354466,0.001,1461000,,-121.93593265699303,,1460881,,,,1023.9021820366382,354.7
,,1461297,85,,386.25,,4816,17089,1040.16126206,,
14.09146313489594,0.001,1462000,,-121.87802124023438,,1461900,,,,1456.273891235888,515.3
15.787467113181727,0.001,1462633,85,-122.0517580971789,381.79,1462168,4820,17105,1032.58733389,,
15.922260203475345,0.001,1463000,,-121.8915821237767,,1462545,,,,1048.7591296762228,373.1
14.668505454145913,0.001,1464000,,-121.63659441717739,,1463548,,,,890.2733904093504,323.2
,,1464005,85,,381.8,,4824,17124,1034.89436697,,
14.152465813735436,0.001,1465000,,-121.32829674030172,,1464596,,,,838.8979654833674,315.0
14.278733097297557,0.001,1465411,85,-121.7380634574003,381.41,1464941,4828,17140,1038.19544776,,
14.917107840658913,0.001,1466000,,-121.88349678147007,,1465607,,,,948.4077075123787,351.8
13.859745656059923,0.001,1466500,85,-121.08668110782939,378.41,1466191,4832,17155,1031.87727388,,
16.372773933410645,0.001,1467000,,-121.79140364955849,,1466697,,,,529.7617284819484,227.8
13.296047931367701,0.001,1467675,85,-120.90781743598707,379.15,1467187,4836,17168,1037.4367947399999,,
13.126751288175583,0.001,1468000,,-121.52607604980469,,1467587,,,,726.0800164602697,294.2
14.081381406167614,0.001,1468871,85,-121.58537851581137,380.5,1468563,4840,17185,1047.97214664,,
15.05828657800501,0.001,1469000,,-121.60373403375799,,1468783,,,,464.2334913432598,210.2
14.853739210491845,0.001,1470000,,-121.55498365922408,,1469582,,,,714.5853215038776,277.1
,,1470042,85,,381.16,,4844,17201,1052.24719992,,
13.083180708649717,0.001,1471000,,-121.9562191904327,,1470702,,,,843.6050612688065,337.3
,,1471187,85,,378.43,,4848,17216,1043.4523432499998,,
14.723634393027659,0.001,1472000,,-121.33672510591664,,1471691,,,,690.9663086175918,252.6
15.820900743272569,0.001,1472275,85,-122.12850992658497,379.23,1471916,4852,17231,1048.1239462099998,,
14.486722579105296,0.001,1473000,,-121.36754547777794,,1472683,,,,728.9272364556789,289.8
14.473239450619138,0.001,1473247,85,-121.45300240352236,376.6,1472915,4856,17245,1038.2945504099998,,
15.815763978706057,0.001,1474000,,-121.47202267267008,,1473703,,,,690.2232811152935,254.9
15.12375036007216,0.001,1474272,85,-121.23414861855386,373.42,1473941,4860,17258,1027.2837579400002,,
13.820275155288913,0.001,1475000,,-121.23584449404763,,1474625,,,,706.9427209854126,267.7
13.925737614694395,0.001,1475191,85,-121.53700507314582,364.5,1474929,4864,17271,996.15349235,,
14.646454929862324,0.001,1476000,,-121.23008631953486,,1475878,,,,489.9702868282795,191.1
,,1476195,85,,359.37,,4868,17283,980.26112663,,
17.925241237528184,0.001,1477000,,-121.75369415283203,,1476749,,,,461.6618340432644,197.6
,,1477043,85,,346.01,,4872,17294,944.73892434,,
15.012511418316816,0.001,1477931,85,-121.2858538420304,339.36,1477515,4876,17301,925.0957776800001,,
15.243365066807444,0.001,1478000,,-121.45616703498655,,1477843,,,,749.4344351500273,251.8
13.814372340452325,0.001,1478977,85,-121.32322559971963,334.32,1478704,4880,17316,912.4426960099997,,
12.652451809032543,0.001,1479000,,-121.37300881095554,,1478889,,,,755.0189037382603,277.7
15.136520441116826,0.001,1480000,,-121.49635846537929,,1479671,,,,749.4764527082443,297.2
,,1480147,85,,326.91,,4884,17335,889.09892914,,
13.829158140265424,0.001,1481000,,-120.98492418372113,,1480695,,,,1182.0333776474,392.0
16.47890861694422,0.001,1481525,85,-121.30741446974588,318.58,1481049,4888,17355,861.2060318700001,,
14.711935737805488,0.001,1482000,,-121.4902005539727,,1481847,,,,412.6097269296646,169.9
15.838917082753674,0.001,1482300,85,-121.3432116453675,313.33,1482021,4892,17366,844.0461294,,
14.68871515750885,0.001,1483000,,-121.43991943359374,,1482746,,,,993.9324004530906,377.6
13.842557155168974,0.001,1483455,85,-121.24940578754132,306.81,1483058,4896,17382,826.69567658,,
16.5559427599659,0.001,1484000,,-121.68141327834711,,1483694,,,,860.8398311883211,312.8
14.503632461120937,0.001,1484741,85,-121.46194792822968,302.52,1484320,4900,17398,811.9569311300002,,
13.85561213662973,0.001,1485000,,-120.97675137257013,,1484906,,,,545.13122651577,230.2
13.120293993454474,0.001,1485905,85,-121.2512896153834,296.34,1485476,4904,17412,789.7791427300002,,
14.943269247183702,0.001,1486000,,-121.37272504918715,,1485817,,,,897.9025124251842,322.4
15.009514729385181,0.001,1487000,,-121.30197875353755,,1486832,,,,830.2994530558586,306.4
,,1487222,85,,287.58,,4908,17433,760.3673535400001,,
14.485584820786567,0.001,1488000,,-121.28379858356632,,1487426,,,,971.9403250217438,355.9
14.5306548556766,0.001,1489000,,-121.48173612927336,,1488745,,,,1047.3775701522827,361.8
,,1489302,85,,295.41,,4912,17461,785.9094215599999,,
15.799332929869829,0.001,1490000,,-121.51280096021749,,1489801,,,,1137.9334856331348,390.3
15.945918215838345,0.001,1490632,85,-122.14503945090554,293.35,1490351,4916,17479,779.3962446999998,,
15.066035013063258,0.001,1491000,,-121.85715179443359,,1490755,,,,697.2383750379086,264.7
13.931622189704818,0.001,1491831,85,-122.54853840066929,291.98,1491432,4920,17492,775.1458507,,
14.72234545183335,0.001,1492000,,-122.19347160093245,,1491743,,,,1885.0272348254919,609.4
16.363840559153882,0.001,1492861,85,-121.92041200804479,288.56,1492470,4924,17510,765.9206496999999,,
15.997755924073777,0.001,1493000,,-122.3689987485772,,1492773,,,,594.9725340187549,230.7
14.13777959051211,0.001,1493875,85,-122.7560066033986,284.64,1493537,4928,17523,754.8332567399999,,
15.784696796417236,0.001,1494000,,-122.4351923828125,,1493787,,,,894.5516337633132,298.3
15.451671407772945,0.001,1495000,,-122.32630612299992,,1494743,,,,1149.860458815098,371.5
,,1495235,85,,287.35,,4932,17544,768.6419605299999,,
15.201772439068762,0.001,1496000,,-121.93258723993411,,1495495,,,,1116.871689915657,378.4
16.866475245919645,0.001,1497000,,-122.49590565202423,,1496373,,,,1414.8426341533661,461.3
,,1497030,85,,293.55,,4936,17570,796.94713055,,
15.245795868002435,0.001,1498000,,-122.71940129597982,,1497543,,,,1080.042940735817,378.0
14.622941155182687,0.001,1498838,85,-121.9886333064029,299.67,1498298,4940,17593,815.8454757100001,,
14.426512874333204,0.001,1499000,,-122.06034364953506,,1498750,,,,1114.2579594254494,392.9
16.151083487145446,0.001,1500000,,-121.43650959907694,,1499847,,,,1155.6119122505188,632.6
,,1500257,85,,302.15,,4944,17621,820.7316794999999,,
15.95679869675284,0.001,1501000,,-121.44020670623027,,1500575,,,,919.5646052718163,379.5
15.570874606383132,0.001,1501823,85,-121.51567082826783,306.36,1501352,4948,17640,837.7464246000001,,
15.038529145810996,0.001,1502000,,-121.85577005116727,,1501735,,,,1257.5462695330382,405.9
14.965716408791943,0.001,1503000,,-120.5686462616252,,1502900,,,,1378.8795089244843,440.8
,,1503281,85,,310.06,,4952,17667,853.5892596200001,,
15.018658201194103,0.001,1504000,,-120.9059201320404,,1503598,,,,974.737718963623,355.5
14.815312462008517,0.001,1504850,85,-120.2167034563811,316.03,1504340,4956,17686,876.4858345099998,,
15.340401616706668,0.001,1505000,,-119.9558134756947,,1504762,,,,1583.4339500844478,516.1
14.782344658102765,0.001,1506000,,-120.13758599198104,,1505687,,,,1797.297692129016,582.2
15.098642791610166,0.001,1506447,85,-120.22828633968646,321.75,1506102,4960,17717,899.0837648100002,,
15.277355986533404,0.001,1507000,,-120.32771932478431,,1506637,,,,956.9123808979988,335.2
15.957564377233117,0.001,1507836,85,-120.3803393963686,326.45,1507335,4964,17733,916.8336766,,
15.032036349502084,0.001,1508000,,-120.59319043735375,,1507748,,,,1264.0234332084656,395.1
14.693054789203709,0.001,1509000,,-120.14787512310481,,1508717,,,,1872.3416776452214,612.1
15.397162132162265,0.001,1509771,84,-120.66004092100437,335.76,1509095,4968,17764,954.4275843399998,,
13.967676848781352,0.001,1510000,,-120.86388010557006,,1509683,,,,840.1699551165104,299.4
14.440081354520506,0.001,1511000,,-121.17499405524634,,1510839,,,,1095.9080513358117,367.7
,,1511224,84,,341.81,,4972,17788,974.5183656999999,,
14.52989151483504,0.001,1512000,,-121.4353052896746,,1511555,,,,1181.2579975128174,396.2
14.314414449959747,0.001,1512732,84,-121.38832678188935,348.01,1512357,4976,17807,996.1990581699997,,
13.60395486512666,0.001,1513000,,-121.93620469835069,,1512644,,,,1309.6866376936437,419.2
16.369628858566283,0.001,1514000,,-121.99217349461146,,1513628,,,,868.3693846821785,293.5
,,1514213,84,,352.36,,4980,17827,1013.3130246399998,,
14.99883281897843,0.001,1515000,,-121.97290995349623,,1514680,,,,1050.9339632898568,356.1
14.296772062586406,0.001,1516000,,-122.40414330267137,,1515611,,,,1345.3951188206672,417.6
,,1516472,84,,363.25,,4984,17856,1057.77261874,,
13.826655683005253,0.001,1517000,,-122.49402532332982,,1516775,,,,1624.5163878440858,522.9
15.182229002227094,0.001,1518000,,-122.5373539280247,,1517648,,,,1556.9566050350666,503.4
,,1518259,84,,367.34,,4988,17890,1074.9462359900003,,
15.433861440303279,0.001,1519000,,-122.90237125072603,,1518783,,,,1073.3747862011194,357.9
13.731276992797852,0.001,1520000,,-123.28652844530471,,1519158,,,,1546.5675857931376,493.6
14.745237419789119,0.001,1520467,84,-122.84235467065739,381.67,1519949,4992,17922,1127.69831332,,
16.225169756442686,0.001,1521000,,-122.83528487850921,,1520774,,,,2180.1289967939256,705.4
14.764461957931518,0.001,1522000,,-122.88767039489746,,1521774,,,,1073.4720562011003,380.4
14.948244813326243,0.001,1523000,,-123.25497807683172,,1522218,,,,1682.1069295302034,619.6
,,1523306,84,,398.51,,4996,17968,1180.49664951,,
17.095114420031944,0.001,1524000,,-122.99995429055733,,1523902,,,,1569.690917700529,540.1
15.759802026122156,0.001,1525000,,-123.69787885431657,,1524587,,,,1094.3102883458137,381.2
16.75760908126831,0.001,1525951,84,-123.62533369797927,412.1,1524977,5000,18006,1229.73092787,,
15.321209449531262,0.001,1526000,,-123.6990676604329,,1525863,,,,1678.8165338248014,571.1
14.738719274377257,0.001,1527000,,-123.49542948941756,,1526620,,,,1064.1664447635412,378.2
15.081601109149123,0.001,1528000,,-123.81627238615779,,1527854,,,,1018.7907198220491,356.9
,,1528284,84,,423.79,,5004,18052,1277.9286448400003,,
14.731345481192466,0.001,1529000,,-123.13714730894411,,1528813,,,,1274.9210836827756,440.1
15.74122364449566,0.001,1529931,84,-123.34689061538033,427.09,1529596,5008,18073,1290.42340769,,
15.396877669129777,0.001,1530000,,-123.68142948305704,,1529843,,,,881.505970197916,319.2
14.665160870035367,0.001,1531000,,-123.16676406386476,,1530901,,,,1183.7761941611766,398.9
,,1531344,84,,420.42,,5012,18090,1269.7289419599997,,
14.976055445494476,0.001,1532000,,-123.23824979052131,,1531742,,,,1103.7690976500512,368.6
14.378352221796067,0.001,1533000,,-122.96028262208411,,1532506,,,,1503.176617205143,503.3
,,1533239,84,,426.07,,5016,18115,1291.55639317,,
15.641248344574999,0.001,1534000,,-123.3585352897644,,1533598,,,,2317.5696419775486,733.6
14.270302915064041,0.001,1534991,84,-123.282406943185,431.6,1534447,5020,18139,1309.39994454,,
15.024146106159478,0.001,1535000,,-122.96379778677957,,1534903,,,,2038.0940047681331,655.5
14.553937899896347,0.001,1536000,,-123.31843943535527,,1535534,,,,1528.9348573029042,517.2
16.28281111496555,0.001,1537000,,-123.06124459543535,,1536031,,,,1687.5236305475235,547.0
15.486360832691192,0.001,1537672,84,-122.77339289855956,448.11,1537031,5024,18183,1366.3786262,,
15.770948852380403,0.001,1538000,,-122.82657256969907,,1537584,,,,2010.844574686885,653.2
14.607416493765612,0.001,1539000,,-122.55474915894322,,1538355,,,,1874.7308948367834,584.0
15.146231893785389,0.001,1539832,84,-122.9181625477589,459.57,1539177,5028,18216,1405.91511719,,
15.324503529429226,0.001,1540000,,-122.75885388548944,,1539744,,,,1689.0260807037353,567.0
16.96026743616804,0.001,1541000,,-122.92006640434265,,1540436,,,,1957.8307533815503,594.7
15.957730698527781,0.001,1541958,84,-122.41063523927555,467.23,1541262,5032,18250,1430.4881122000004,,
15.013327018210763,0.001,1542000,,-122.24545408550061,,1541870,,,,1194.3449115484952,389.6
15.834125355578285,0.001,1543000,,-122.87711527754621,,1542560,,,,2065.7528988659383,640.8
14.938403011816233,0.001,1543696,84,-122.89959370848621,466.66,1543054,5036,18281,1424.4932785800002,,
14.880607363979738,0.001,1544000,,-121.93948826979214,,1543608,,,,2164.760530170798,732.9
15.944576149710471,0.001,1545000,,-122.66815094325854,,1543977,,,,2964.6240310395137,996.5
14.905464376022683,0.001,1546000,,-122.42240930776127,,1545464,,,,836.0084820449352,315.2
,,1546152,84,,473.14,,5040,18332,1446.85774964,,
13.569977189980301,0.001,1547000,,-123.00923296361188,,1546837,,,,1413.0694565236568,479.1
14.27884799510509,0.001,1547722,84,-122.49774284134368,474.65,1547170,5044,18353,1454.60116793,,
13.867489602031378,0.001,1548000,,-122.37798565831677,,1547634,,,,1300.130828756094,433.8
14.16184834725148,0.001,1549000,,-122.47152002695445,,1548698,,,,1185.4289006233216,404.8
13.343314917413542,0.001,1549464,84,-122.33528338196457,476.41,1549071,5048,18380,1459.49687668,,
13.501995699324475,0.001,1550000,,-122.9083319243437,,1549699,,,,1647.4613959372043,508.1
13.643729948915567,0.001,1550837,84,-122.79516481373408,475.56,1550324,5052,18399,1451.58902622,,
14.64700979457182,0.001,1551000,,-122.34493288004174,,1550749,,,,1261.213498622179,441.3
16.043432450956768,0.001,1552000,,-122.20627559555902,,1551740,,,,1533.3041415810585,515.2
14.21831440103465,0.001,1552976,84,-122.85188857205395,481.26,1552146,5056,18430,1469.4803418800002,,
13.473166325021625,0.001,1553000,,-122.86306816162768,,1552888,,,,1593.8409988224507,528.9
13.769725778579712,0.001,1554000,,-122.38137490844727,,1553888,,,,2342.2279389824716,781.0
13.741147323038387,0.001,1555000,,-122.02354028684283,,1554830,,,,1838.1354737245013,635.4
,,1555622,84,,491.75,,5060,18483,1501.1019459800002,,
13.471714195862315,0.001,1556000,,-122.2692555944904,,1555840,,,,1614.1120353221893,561.5
13.70109478853806,0.001,1557000,,-121.93600007927276,,1556343,,,,1059.885956981103,440.8
14.399784359246194,0.001,1557309,84,-122.17991367710076,494.73,1556941,5064,18516,1497.94281759,,
13.631575746145861,0.001,1558000,,-122.12315324036001,,1557563,,,,922.9453292427003,360.4
12.698283613255594,0.001,1558321,84,-122.27622289824905,485.5,1558130,5068,18532,1455.7216576100002,,
13.072803670709783,0.001,1558762,84,-122.4343881780451,475.38,1558556,5072,18536,1415.2596091799999,,
13.347240258071382,0.001,1559000,,-121.81630926617122,,1558674,,,,1223.8294625229669,428.7
14.997803110064883,0.001,1559920,84,-121.8718814271869,471.88,1559406,5076,18551,1394.44434586,,
15.771241950317167,0.001,1560000,,-121.62102139611758,,1559832,,,,2030.838588899374,639.5
14.057277338472131,0.001,1561000,,-121.9019624060327,,1560753,,,,1280.97848508358,440.1
14.377400066050308,0.001,1561833,84,-121.65659291360656,476.2,1561386,5080,18584,1395.2592974599997,,
13.434594162327333,0.001,1562000,,-121.81291961669922,,1561745,,,,1507.4461447119713,503.2
14.510914147724204,0.001,1563000,,-121.9170848435622,,1562901,,,,1255.9456651479006,431.1
14.347809666647038,0.001,1564000,,-121.96027447132582,,1563256,,,,1724.149120670557,570.6
,,1564146,83,,476.74,,5084,18623,1391.4047024999998,,
14.777274540492467,0.001,1565000,,-122.32727809361049,,1564744,,,,1963.216105991602,632.1
12.905426718099736,0.001,1565826,83,-122.35586612455306,475.67,1565241,5088,18650,1383.91648341,,
13.237519525186396,0.001,1566000,,-122.01956440263005,,1565738,,,,1303.265937179327,432.0
13.836801214966663,0.001,1567000,,-122.44453993508982,,1566826,,,,1186.9694788992406,414.0
,,1567346,83,,468.79,,5092,18677,1356.69459284,,
13.751028041121582,0.001,1568000,,-122.60750129140021,,1567776,,,,2231.775697171688,715.3
13.323340099675177,0.001,1569000,,-122.35615840384631,,1568873,,,,1592.5666165828704,535.1
,,1569497,83,,461.91,,5096,18714,1338.9687155100003,,
15.013623424430392,0.001,1570000,,-122.57372312403437,,1569409,,,,1906.6633144587279,645.4
14.765904998140675,0.001,1571000,,-123.23600380761283,,1570460,,,,1355.0847415745259,441.1
14.742637298562947,0.001,1571405,83,-123.22703787859749,454.54,1571004,5100,18745,1314.3285981200002,,
14.668262530439577,0.001,1572000,,-123.18292705829327,,1571317,,,,1871.587742060423,594.7
14.013024347887441,0.001,1573000,,-123.55509823471752,,1572715,,,,1389.5388761401177,427.4
14.323455207688468,0.001,1573489,83,-123.47499433244978,452.05,1572995,5104,18775,1303.60498886,,
16.272811624738907,0.001,1574000,,-123.67640615392614,,1573725,,,,845.7433227241039,293.7
14.85178620083829,0.001,1575000,,-123.41234606490481,,1574883,,,,915.4966961860657,341.6
,,1575298,83,,453.67,,5108,18800,1310.10988294,,
14.632832056340359,0.001,1576000,,-123.92940868908846,,1575901,,,,969.7211862206459,339.8
15.09525964646366,0.001,1576661,83,-123.4076555561087,453.17,1576259,5112,18817,1307.80874361,,
14.317564071363703,0.001,1577000,,-123.16463898093838,,1576573,,,,1375.8883350610733,486.9
15.116348836592595,0.001,1578000,,-123.64600216191708,,1577566,,,,2238.1831884145736,763.3
15.775213019696274,0.001,1579000,,-123.9260589731911,,1578258,,,,1751.6107111230492,668.9
,,1579346,83,,461.07,,5116,18862,1331.11206901,,
15.161308812618255,0.001,1580000,,-123.99395277404786,,1579258,,,,2113.4642280071976,739.4
15.451824953278384,0.001,1581000,,-123.90710078473072,,1580756,,,,1374.9479941904544,471.5
14.326368433056455,0.001,1581608,83,-123.33064385616419,466.17,1581218,5120,18906,1343.0528819699998,,
15.150402931188117,0.001,1582000,,-124.08954019104408,,1581520,,,,1030.457798308134,379.8
14.309317567685596,0.001,1583000,,-124.35287000695054,,1582504,,,,1189.5839238954009,447.9
14.873115844480981,0.001,1583444,83,-124.02051884728951,457.72,1582970,5124,18933,1310.78293256,,
15.022867664077578,0.001,1584000,,-124.22136877838676,,1583694,,,,1156.6402500092984,367.1
15.45518388544899,0.001,1585000,,-124.73507384712815,,1584652,,,,1502.0597044944764,473.0
,,1585041,83,,452.09,,5128,18960,1292.77397722,,
14.208356470675081,0.001,1586000,,-124.3806114712277,,1585249,,,,1395.7296753048897,464.9
14.301259652237219,0.001,1586815,83,-124.5991129640673,448.57,1586405,5132,18982,1281.42420331,,
15.381460884343022,0.001,1587000,,-125.0505670583026,,1586727,,,,951.9797523736954,343.9
14.237046228311002,0.001,1588000,,-124.46756040132962,,1587740,,,,1350.3157721400262,458.7
,,1588183,83,,444.87,,5136,19006,1265.52298074,,
14.361318721625084,0.001,1589000,,-124.46654788196315,,1588617,,,,1166.5612385094166,395.7
