rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
218.97292915000003,433,130.65,748,74673,172,0.001,-56.5650938384387,74477,30.36024459684738,,
,,,,75000,,0.001,-57.03890200528232,74819,29.70938577737894,246.9117807030678,110.3
228.26617966,436,133.79,752,75114,172,0.001,-56.262298514626245,74928,29.34701706072606,,
237.50991696999998,438,136.91,756,75548,172,0.001,-56.23650967633283,75362,28.946628205130033,,
,,,,76000,,0.001,-56.16564511385831,75803,31.89207345086175,290.6531914651394,123.0
247.38729271000003,440,140.18,760,76000,172,,,,,,
257.34220111999997,443,143.53,764,76459,172,0.001,-56.18166060366873,76263,29.76680007101107,,
257.05542431,444,142.62,768,76507,172,0.001,-55.186628341674805,76420,25.200057203119453,,
262.3662521,445,142.85,772,76845,172,0.001,-55.3658504486084,76632,28.10624732426235,,
,,,,77000,,0.001,-54.73977279663086,76781,46.74682950973511,1235.962410366535,459.1
259.74790992,452,128.63,776,77607,171,0.001,-55.632842425642345,77411,28.605085874425953,,
244.21107826999997,453,110.13,780,77998,171,0.001,-54.19825575086806,77803,28.769241703881157,,
,,,,78000,,0.001,-54.87784881591797,77922,31.807235870040767,263.93327326774596,113.3
248.29842255000003,456,111.56,784,78463,171,0.001,-54.06437683105469,78267,28.478856418092374,,
250.94272130000002,459,112.34,788,78940,171,0.001,-54.41420299723997,78749,27.89977599392418,,
,,,,79000,,0.001,-54.15884392836998,78864,25.991802033134128,309.8748771369457,129.3
254.22782370000004,462,113.2,792,79436,171,0.001,-53.72887351864674,79240,28.354718365945107,,
257.98124373,465,114.32,796,79925,171,0.001,-53.066319942474365,79726,27.485050550528936,,
,,,,80000,,0.001,-52.815055284343785,79849,28.37617443053703,288.4636781811714,121.8
260.97767913,468,114.83,800,80470,171,0.001,-53.48470479791815,80254,27.679507479523167,,
,,,,81000,,0.001,-52.99252274457146,80822,28.375428616559063,320.075172150135,129.9
264.36766761,471,115.54,804,81031,171,,,,,,
266.4211502,474,115.91,808,81547,171,0.001,-52.814890027046204,81334,27.53757766634226,,
,,,,82000,,0.001,-52.77887538328009,81839,25.53861667342105,296.79711268544196,124.4
267.45333403,477,115.94,812,82038,171,,,,,,
269.33995365,479,116.25,816,82552,172,0.001,-51.8544806223067,82335,31.099465235011785,,
,,,,83000,,0.001,-51.57737961937399,82890,25.657802238183862,330.69754831790925,132.1
272.93619756,483,117.13,820,83101,171,,,,,,
274.77624072000003,485,117.46,824,83616,172,0.001,-51.75433502197266,83375,24.658866675694785,,
,,,,84000,,0.001,-51.4059817601764,83792,25.136663766134355,391.715861171484,162.6
278.73779468,489,118.57,828,84200,172,0.001,-51.8308529737519,83957,25.136344487739333,,
284.42921459999997,492,120.27,832,84847,172,0.001,-51.3897634379069,84604,26.462373180389406,,
,,,,85000,,0.001,-51.48373702635248,84771,25.587322006682435,415.4098821103573,171.2
290.44256266,496,122.26,836,85509,172,0.001,-51.20673345590566,85270,27.29779224769742,,
,,,,86000,,0.001,-51.32156184021856,85876,25.03729407888063,393.08279759287836,186.0
295.62673213,500,123.87,840,86143,172,,,,,,
301.61733172999993,503,125.34,844,86754,172,0.001,-51.178318618179915,86532,24.989991993099064,,
,,,,87000,,0.001,-51.397776839312385,86848,25.14230120602776,387.42428463697433,147.0
307.46545904999994,508,126.92,848,87365,171,0.001,-51.18863442825945,87141,24.80130433063118,,
312.83805636,511,128.32,852,87946,171,0.001,-51.489054881351095,87723,26.991249704694415,,
,,,,88000,,0.001,-50.818803581031595,87870,24.042212025648883,390.60479866862295,151.4
318.87910636,515,130.07,856,88555,171,0.001,-50.876349990432324,88335,26.826988002597886,,
316.81273785,517,129.27,860,88927,171,0.001,-50.7952158610026,88704,31.546459395309974,,
