rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
279.40258045999997,126.12,118689,1088,179,662,0.001,-56.69296155657087,118466,8.234271848012531,,
,,119000,,,,0.001,-56.60372596979141,118854,9.738582753759669,128.3,282.598269534111
279.24278335,126.01,119205,1092,179,665,0.001,-56.52001565600198,118981,9.695167736744317,,
277.32744462,125.35,119648,1096,179,667,0.001,-56.559143232262656,119426,8.279104834017547,,
,,120000,,,,0.001,-56.73727556258913,119809,8.726236099333274,131.7,292.5832153558731
277.22530953,125.31,120159,1100,179,670,0.001,-56.887096698467545,119938,8.825718554415444,,
277.37635893000004,125.43,120682,1104,179,672,0.001,-56.748044550418854,120463,10.657407894730568,,
,,121000,,,,0.001,-56.87846625029151,120850,8.82619156410445,129.6,288.4797375202179
277.31981728999995,125.46,121195,1108,179,675,0.001,-57.09611248970032,120979,9.600045684696168,,
277.51268309,125.58,121716,1112,179,677,0.001,-56.81029244625207,121492,10.274249799323805,,
,,122000,,,,0.001,-56.93822614229642,121881,8.885811696525748,126.2,281.67296812534335
278.91107535000003,126.03,122223,1116,179,680,0.001,-56.912767041114066,122005,9.736851571067687,,
278.94153058,126.08,122736,1120,179,682,0.001,-56.83466254340278,122514,10.836810263376387,,
,,123000,,,,0.001,-56.58652756706117,122894,8.828869634628296,125.8,284.20490156412126
278.86027555000004,125.97,123239,1124,179,685,0.001,-56.6667417307369,123017,8.736827737916776,,
279.27179695,126.02,123736,1128,179,687,0.001,-57.29377168224704,123517,8.699911642459131,,
,,124000,,,,0.001,-56.553825802273224,123897,10.201604317492388,125.0,283.6485936999321
279.87926876,126.17,124245,1132,179,690,0.001,-56.83176075862004,124027,8.408731607290415,,
279.75528959,126.04,124750,1136,180,692,0.001,-56.90173835754395,124529,10.950907289489242,,
,,125000,,,,0.001,-56.76007872361403,124788,9.100375922151315,125.8,275.4987633109093
280.07604722,126.2,125263,1140,179,695,0.001,-56.334643167162696,125047,9.708602390890047,,
280.37453903,126.32,125770,1144,180,698,0.001,-56.486102057284995,125558,7.959001502052683,,
,,126000,,,,0.001,-56.83519932481109,125800,9.435798830237271,127.2,280.5792143702507
280.48885743,126.34,126270,1148,180,700,0.001,-56.638991847182766,126054,8.079803616035985,,
281.10265069999997,126.63,126784,1152,180,703,0.001,-56.89332786438957,126566,8.685793025970458,,
,,127000,,,,0.001,-56.630356311798096,126820,9.268121659286379,125.9,280.98016785383226
281.78648145999995,126.9,127301,1156,180,706,0.001,-56.809239185217656,127079,8.686933383797154,,
282.12694477,126.97,127808,1160,180,708,0.001,-57.13418819720928,127586,9.214868783950806,,
,,128000,,,,0.001,-57.29935628717596,127848,9.133938367130192,127.0,286.2357409477234
282.90699395,127.2,128326,1164,180,711,0.001,-56.75203311626728,128104,10.196050115333971,,
283.20835642,127.22,128840,1168,180,713,0.001,-56.794007778167725,128624,9.840359684079885,,
,,129000,,,,0.001,-56.76569202129657,128878,8.815163915471514,128.6,295.94817661046983
283.51567862,127.15,129350,1172,180,716,0.001,-57.004480792630105,129131,9.088642258797922,,
283.68355948,127.1,129858,1176,180,718,0.001,-57.33329665660858,129646,9.671282205056018,,
,,130000,,,,0.001,-56.81985814643629,129899,9.476566123239921,128.9,292.0728683710098
284.30482054,127.22,130386,1180,180,721,0.001,-56.848096466064455,130161,8.162164618418768,,
284.39751065999997,127.11,130884,1184,180,724,0.001,-56.91600732954721,130664,9.596809719085693,,
,,131000,,,,0.001,-57.02012014389038,130793,10.428847094838934,121.8,282.5102999687195
284.29829477999994,126.87,131376,1188,180,727,0.001,-56.68001006079502,131162,10.00939998470369,,
284.17197873,126.68,131873,1192,180,729,0.001,-57.012442416832094,131658,8.561656033697208,,
,,132000,,,,0.001,-56.68953164418539,131902,9.378553195794423,124.2,286.4730860888958
286.21577047,127.24,132372,1196,180,733,0.001,-56.78225238506611,132156,9.935420583384905,,
286.20540816,127.11,132870,1200,180,735,0.001,-56.92915087840596,132654,9.941813827546175,,
,,133000,,,,0.001,-56.56644985492413,132908,10.016183690507283,128.5,292.11156552433965
286.29766033,126.94,133376,1204,180,739,0.001,-56.58129841089249,133163,9.909395591233128,,
286.19633664,126.83,133878,1208,180,741,0.001,-56.43312967019003,133665,9.950926690805154,,
,,134000,,,,0.001,-56.672796906017865,133787,9.317119551486657,128.0,287.9139891207218
286.08837058999995,126.73,134389,1212,180,744,0.001,-56.18590654645647,134170,9.899029519822863,,
286.62360859,126.81,134904,1216,180,747,0.001,-56.18983764648438,134685,9.110919879033016,,
,,135000,,,,0.001,-56.231888353824615,134813,9.569620901718736,125.4,292.60945665836334
286.95979328,126.77,135413,1220,180,750,0.001,-56.196361717810994,135198,8.942372719446817,,
286.98515094,126.72,135911,1224,180,752,0.001,-56.52436527129142,135690,9.228815353982817,,
,,136000,,,,0.001,-56.563985736553484,135820,9.304329813443697,122.4,278.1906216144562
287.25531972,126.75,136411,1228,180,756,0.001,-56.51031887915827,136195,8.569895084381104,,
287.5206187,126.78,136923,1232,180,758,0.001,-56.22255343198776,136699,8.003055428349695,,
,,137000,,,,0.001,-55.88818404923624,136832,8.529746489417285,127.6,302.98014215230944
288.10464028,126.72,137422,1236,180,761,0.001,-56.3343262445359,137209,8.930558110040332,,
288.98821699999996,126.74,137937,1240,180,764,0.001,-56.23146649261019,137718,8.790304754013405,,
,,138000,,,,0.001,-56.22420805692673,137846,8.536023151129484,127.4,299.9658346772194
289.84158643,126.76,138446,1244,180,767,0.001,-56.36244195507419,138228,8.141580654728797,,
290.92623274,126.94,138964,1248,180,770,0.001,-56.09432502159706,138741,9.923389603541448,,
,,139000,,,,0.001,-56.1857444300796,138873,8.626103977362314,132.0,317.6828568339348
292.07462016,127.04,139488,1252,180,773,0.001,-56.22249591711795,139261,11.099773679460798,,
292.70525304,126.97,139998,1256,180,776,0.001,-55.80382562452747,139779,7.873781198501587,,
,,140000,,,,0.001,-56.45296221971512,139907,8.128845319151878,128.9,310.3407619833946
293.90013168999997,127.18,140526,1260,180,779,0.001,-56.01814126968384,140304,8.35588395501685,,
,,141000,,,,0.001,-55.90541648864746,140821,9.13009535598755,130.0,309.7772874355316
294.35014416999996,127.16,141042,1264,180,782,,,,,,
292.75751329,126.42,141482,1268,180,785,0.001,-56.192635192871094,141259,8.822132596969604,,
292.3330456,126.24,141974,1272,180,787,0.001,-56.12696377199087,141788,8.7865523933468,,
,,142000,,,,0.001,-56.16478915924721,141883,8.654655933380127,132.3,303.7962568044662
292.85231951000003,126.45,142503,1276,180,790,0.001,-56.00790705825343,142280,8.781232167746275,,
,,143000,,,,0.001,-56.383824333777795,142802,8.972256900713994,129.2,297.2279868364334
292.65817347,126.33,143019,1280,180,794,,,,,,
291.16379235999995,125.77,143461,1284,180,796,0.001,-56.138720782835094,143318,9.611162527283625,,
287.69700462,124.5,143826,1288,180,797,0.001,-56.401042545543,143604,9.584815200637369,,
,,144000,,,,0.001,-56.3888073270283,143860,7.98304217338562,130.9,301.43193246126174
288.36322531,124.74,144347,1292,180,801,0.001,-56.2137357487398,144122,9.782367608126473,,
288.76845647999994,124.99,144871,1296,180,803,0.001,-56.31481857299805,144649,9.77957134938422,,
,,145000,,,,0.001,-56.20028721202504,144780,9.76262322636961,132.2,301.7741521835327
289.49369197000004,125.31,145401,1300,180,807,0.001,-55.770851818483266,145180,8.31920252985029,,
290.04669549000005,125.59,145935,1304,180,809,0.001,-56.38274229818315,145711,9.047833844796935,,
,,146000,,,,0.001,-56.519650416587716,145844,8.617023909002318,131.0,307.11427067518235
290.93917781999994,125.72,146450,1308,180,813,0.001,-56.303724553034854,146229,11.111223504743503,,
292.13614282000003,125.98,146987,1312,180,815,0.001,-56.40637083614574,146758,8.829488282733493,,
,,147000,,,,0.001,-56.54671329000722,146896,9.092391383820686,132.6,315.55330119133
292.76206279,126.09,147513,1316,180,819,0.001,-56.464944897275984,147294,9.410337890377482,,
,,148000,,,,0.001,-56.572191510881694,147809,8.561674076741136,131.2,305.2643663644791
293.31581707,126.16,148029,1320,179,822,,,,,,
294.17145641,126.45,148556,1324,179,825,0.001,-56.87869391721838,148331,8.77879432692145,,
,,149000,,,,0.001,-56.401138961315155,148861,9.040121832862496,130.4,297.7044373035431
294.73631517,126.67,149078,1328,179,828,,,,,,
294.95939999,126.72,149595,1332,179,831,0.001,-56.91030937433243,149375,10.055255522099577,,
,,150000,,,,0.001,-56.5096844345776,149902,9.152579676836057,130.2,295.61199790239334
295.09676185,126.95,150117,1336,179,835,,,,,,
294.88552984000006,127.0,150637,1340,179,837,0.001,-57.10881729125977,150418,9.083230695059132,,
,,151000,,,,0.001,-56.686461448669434,150807,9.11648316161577,130.2,311.93776177167894
294.93150538,127.18,151164,1344,179,840,0.001,-56.48165283203125,150937,8.554009166130653,,
294.83026053000003,127.28,151692,1348,179,843,0.001,-56.91431985385176,151470,8.975271328635838,,
,,152000,,,,0.001,-56.96038679092649,151797,10.62609166947622,130.5,297.90766674280167
292.5245649,126.67,152155,1352,179,846,0.001,-56.78357382381664,151932,9.87834488550822,,
291.90716123,126.74,152672,1356,179,848,0.001,-57.49584518917023,152456,8.156372592562722,,
,,153000,,,,0.001,-57.09241713246992,152828,10.439733782122213,125.7,278.3645533442497
290.48986717,126.45,153171,1360,179,852,0.001,-57.20962724529329,152950,8.68419843814412,,
279.87468495,122.18,153260,1364,179,853,0.001,-57.86143597689542,153147,7.99648024819114,,
278.36421376000004,121.75,153657,1368,179,855,0.001,-57.56385427808005,153440,8.809114082336425,,
,,154000,,,,0.001,-56.99038464905786,153812,9.266793149416564,124.2,270.1812229990959
277.73255335,121.69,154143,1372,179,858,0.001,-57.68171717325846,153933,9.43712585622614,,
276.94140147,121.62,154665,1376,179,861,0.001,-57.10352009534836,154439,9.144306380301714,,
,,155000,,,,0.001,-57.62157290099097,154824,10.862743158809474,127.1,280.72755041122434
276.19230583,121.47,155166,1380,179,864,0.001,-57.48882342923072,154948,9.96487049518093,,
277.09716204,122.0,155661,1384,179,866,0.001,-57.77093809843063,155448,9.744326824278343,,
,,156000,,,,0.001,-58.18859040737152,155823,10.391778679781181,125.5,273.6028116464615
280.23623267,123.39,156165,1388,179,869,0.001,-57.36218977708083,155952,9.346764682799346,,
279.91130110999995,123.37,156684,1392,179,871,0.001,-57.24607830955868,156469,9.247863912206935,,
,,157000,,,,0.001,-57.282115042209625,156850,9.66363425180316,131.7,299.9527603626251
279.84984073,123.37,157208,1396,179,874,0.001,-57.35147476196289,156984,8.982754525853627,,
280.13973877999996,123.5,157751,1400,179,877,0.001,-57.4643151582177,157519,11.598750188615586,,
,,158000,,,,0.001,-57.75983990260533,157800,9.691210705893381,132.7,302.31748197078707
280.44551981,123.62,158297,1404,179,880,0.001,-57.42413208701394,158066,10.64383745921477,,
280.62753483,123.86,158836,1408,179,882,0.001,-57.55975222231737,158604,9.67392159225349,,
,,159000,,,,0.001,-57.84786471198587,158881,9.391039792229147,137.6,325.6061671257019
280.71256878,123.89,159376,1412,179,885,0.001,-57.67439275888296,159153,10.7058200945381,,
281.38402782,124.23,159936,1416,179,888,0.001,-57.70456753836738,159699,9.98687943754525,,
,,160000,,,,0.001,-57.475978746806106,159845,9.346551735107212,136.9,331.18268431425093
281.97286159,124.39,160468,1420,179,892,0.001,-57.23159258293383,160245,10.325703916693092,,
282.22164762,124.39,160995,1424,180,894,0.001,-57.4971436720628,160768,8.793448890172519,,
,,161000,,,,0.001,-57.855513516594385,160904,8.892579664202298,131.9,309.8069748520851
283.02366877000003,124.63,161541,1428,179,897,0.001,-57.93620835410224,161315,9.222431924608019,,
,,162000,,,,0.001,-57.36822105176521,161842,10.213833714976456,133.1,319.6990334272385
283.62850340999995,124.72,162067,1432,179,900,,,,,,
284.46661228,124.8,162597,1436,180,903,0.001,-57.4413944013191,162377,10.291841589418569,,
,,163000,,,,0.001,-57.465648872264914,162904,9.22460228809412,130.9,314.3561271548271
285.20928717,124.84,163121,1440,179,906,,,,,,
286.35614603,124.98,163662,1444,179,909,0.001,-57.8988156245305,163433,10.221080009753887,,
,,164000,,,,0.001,-57.84246614244249,163827,8.562073362155223,135.3,332.9745655298233
287.47664044,125.09,164201,1448,179,913,0.001,-57.98699548509386,163971,10.242623834146393,,
290.97303997,126.06,164761,1452,179,916,0.001,-57.26255218296835,164525,11.24709325293972,,
,,165000,,,,0.001,-57.66239741228629,164808,10.732870934666067,128.2,309.2066199064255
292.2872187,126.18,165290,1456,179,920,0.001,-57.50937214182384,165066,11.08400797664671,,
293.86757036,126.45,165816,1460,179,923,0.001,-57.63478231430054,165593,9.729023597037145,,
,,166000,,,,0.001,-57.50710906982422,165865,9.769532547678267,137.0,331.8595432162285
304.21623789000006,130.67,166327,1464,179,926,0.001,-57.943119049072266,166100,9.117985288302103,,
309.36478513,132.26,166883,1468,179,929,0.001,-57.65880274091448,166656,10.237288032504294,,
,,167000,,,,0.001,-57.43868782941033,166792,10.577878429609186,140.0,347.24873386621476
311.91961893,132.77,167420,1472,179,933,0.001,-57.689515113830566,167195,8.824545748531818,,
314.20335238999996,133.11,167976,1476,179,936,0.001,-57.91489684413856,167758,10.040614379963404,,
,,168000,,,,0.001,-57.59591190398685,167885,10.31310412639708,136.0,337.96438043117524
313.8574944,132.71,168437,1480,179,940,0.001,-57.9464084858797,168213,10.380413546706691,,
314.86556621,132.68,168929,1484,179,942,0.001,-58.17933119588823,168703,9.545801949145188,,
,,169000,,,,0.001,-58.00509761361515,168838,10.36951057292797,135.0,330.89957082271576
316.69471047999997,132.94,169459,1488,179,945,0.001,-57.55658451960637,169237,10.57919783592224,,
318.16277012,133.11,169995,1492,179,947,0.001,-57.77566146850586,169769,10.478576370521829,,
,,170000,,,,0.001,-57.88824434841381,169904,9.785395495096843,78.7,171.24614437818528
316.90015865,132.41,170449,1496,179,950,0.001,-58.064112068950266,170228,9.488875939028107,,
317.1730807,132.31,170982,1500,179,952,0.001,-57.56497286283053,170759,9.678465060605348,,
,,171000,,,,0.001,-57.854410807291664,170891,9.813745191602996,135.2,319.28303759098054
317.52076382,132.26,171523,1504,179,955,0.001,-58.0109245300293,171306,10.654199198853197,,
,,172000,,,,0.001,-58.235974002891865,171841,8.454834350397888,134.1,316.8959532737732
317.89414179,132.29,172065,1508,179,959,,,,,,
318.51469013999997,132.47,172623,1512,179,961,0.001,-57.368413199841136,172398,9.952386034295914,,
,,173000,,,,0.001,-58.61695554363194,172800,11.207222110346743,136.8,333.3788955807686
318.4191616,132.24,173160,1516,179,964,0.001,-58.267424415139594,172937,10.5320838837728,,
318.67348254999996,132.29,173697,1520,179,967,0.001,-58.18685869489397,173471,9.96656271075526,,
,,174000,,,,0.001,-57.99782596934926,173871,10.095155820702061,130.3,310.0078294157982
318.91252776,132.31,174226,1524,179,970,0.001,-57.93541243582061,174003,9.838350834268512,,
318.56329526999997,132.12,174753,1528,179,972,0.001,-58.07212236192491,174531,9.159000971185879,,
,,175000,,,,0.001,-58.3313211961226,174795,9.183448504684563,132.6,319.1055300951004
318.96558248,132.3,175297,1532,179,975,0.001,-57.97006219717173,175060,9.601480458332942,,
316.58214236,131.46,175743,1536,179,978,0.001,-57.601749056861514,175603,9.826186702364968,,
,,176000,,,,0.001,-57.98075776941636,175788,9.07346779458663,137.1,335.4229412317276
317.13046897,131.64,176285,1540,179,981,0.001,-57.906746141838305,176068,10.645325107428864,,
314.95723003,130.89,176751,1544,179,983,0.001,-58.06556017258588,176603,10.64400567799589,,
,,177000,,,,0.001,-58.12555547860953,176790,9.734680535243108,136.2,339.63209096193316
314.98710699,130.9,177291,1548,179,986,0.001,-57.961634411531335,177067,10.997326321461621,,
314.42373571,130.69,177830,1552,179,988,0.001,-57.71746652266558,177613,9.497194290161133,,
,,178000,,,,0.001,-58.28179722447549,177863,9.577082891618051,140.8,353.60770988464355
313.92313583,130.58,178348,1556,179,991,0.001,-58.23545455932617,178128,10.570022489085343,,
313.59601176,130.53,178869,1560,179,994,0.001,-58.19881099462509,178644,9.910083305090666,,
,,179000,,,,0.001,-58.16739039634591,178778,10.076213384742168,136.2,331.96769627332685
314.61517990000004,130.77,179404,1564,179,997,0.001,-58.29151347146105,179181,10.310849500585485,,
313.97166434999997,130.58,179941,1568,179,1000,0.001,-58.45730408888597,179712,10.978168310121049,,
,,180000,,,,0.001,-58.30466560695482,179850,9.788405097049216,136.6,336.67479701042174
314.17064221,130.73,180493,1572,179,1003,0.001,-58.291545159476144,180260,10.956477731251889,,
,,181000,,,,0.001,-58.54465814846665,180820,9.885931090304727,142.0,355.28468747138976
314.0939052,130.68,181044,1576,179,1006,,,,,,
318.57133931,132.05,181642,1580,179,1009,0.001,-58.29227771497752,181406,9.273394956259892,,
,,182000,,,,0.001,-58.21286508311396,181833,12.43343682597867,142.9,364.92800891399384
321.70951635999995,133.0,182229,1584,179,1012,0.001,-58.7163913124486,181985,10.452965243866569,,
322.24854452,133.09,182768,1588,179,1015,0.001,-58.14173159879797,182534,10.428317329462837,,
,,183000,,,,0.001,-58.67329819997152,182820,9.297888759132865,138.6,340.35989904403687
322.73887214,133.19,183314,1592,179,1018,0.001,-58.73363222394671,183090,11.184902650969368,,
327.19546468,134.59,183908,1596,180,1021,0.001,-58.92847387341485,183659,9.799208195313163,,
,,184000,,,,0.001,-58.86787448351896,183817,9.243969576268256,142.8,362.7926583409309
326.53993793,134.12,184394,1600,179,1024,0.001,-58.931890215192524,184159,10.255750020345053,,
,,185000,,,,0.001,-59.00230644322649,184779,10.243272702905196,144.0,368.7249907493591
329.3885707500001,134.84,185007,1604,179,1028,,,,,,
326.93022489000003,133.85,185450,1608,180,1030,0.001,-59.32813158902255,185219,11.556649189103734,,
,,186000,,,,0.001,-59.041971543255976,185771,10.182908966593498,150.8,387.5711370229721
327.48955657,133.83,186006,1612,179,1033,,,,,,
326.43374711,133.33,186493,1616,179,1036,0.001,-58.61046670984339,186273,10.891598458723589,,
,,187000,,,,0.001,-59.074254747847434,186821,13.818267201034116,143.3,351.1951347827911
328.03743169,133.66,187063,1620,179,1040,,,,,,
329.61234176000005,134.06,187632,1624,179,1042,0.001,-59.14950251924819,187400,9.780705379403155,,
,,188000,,,,0.001,-59.33257282141483,187803,11.875743625755597,135.9,346.983944439888
330.60951068,134.14,188167,1628,179,1046,0.001,-58.93598287245806,187939,10.242394808460684,,
331.7060052599999,134.28,188725,1632,179,1048,0.001,-59.19942075289213,188496,10.610243302125197,,
,,189000,,,,0.001,-58.76856871054206,188776,10.895899641681725,140.6,362.055587887764
335.0696279200001,135.32,189275,1636,179,1052,0.001,-58.999516785144806,189051,10.006402522325516,,
329.27351363,133.16,189601,1640,179,1053,0.001,-59.604724590594955,189485,10.072143683066734,,
325.31358297,131.66,189917,1644,180,1054,0.001,-59.55511802434921,189693,11.660040404647589,,
,,190000,,,,0.001,-59.045015078872,189826,9.973501108642807,132.0,325.2105455160141
326.27489399,131.84,190475,1648,180,1058,0.001,-58.83456488216625,190233,13.505203497670863,,
,,191000,,,,0.001,-58.95383978581083,190811,10.690562159037418,140.4,353.0168446779251
327.23766949000003,132.08,191038,1652,179,1061,,,,,,
327.24583405999994,132.03,191551,1656,180,1063,0.001,-59.26972739376239,191307,12.50379906127702,,
,,192000,,,,0.001,-58.56304229389537,191841,10.457206967171658,147.4,370.9979976773262
327.92024488000004,132.22,192091,1660,180,1066,,,,,,
330.21179589999997,132.96,192700,1664,180,1069,0.001,-58.91397785235055,192455,11.148718009204984,,
,,193000,,,,0.001,-59.498570389217804,192752,10.300321435594892,145.7,369.9712232351303
331.97784511,133.46,193287,1668,180,1073,0.001,-59.378724852604655,193045,13.27878770828247,,
334.0597163,133.85,193878,1672,180,1075,0.001,-59.309594555904994,193650,11.897055673283457,,
,,194000,,,,0.001,-59.24549787184771,193787,10.65819829397828,148.0,382.79656944274905
336.32589279000007,134.5,194494,1676,180,1080,0.001,-59.71100587555856,194257,11.624347390550556,,
,,195000,,,,0.001,-60.07582884123831,194825,9.513257288395014,145.8,374.8016266465187
335.20698243,134.16,195058,1680,179,1084,,,,,,
334.73605201,133.97,195626,1684,179,1087,0.001,-59.85647398052794,195387,11.842914234508168,,
,,196000,,,,0.001,-59.96614417546912,195831,11.860402879835684,147.0,381.59015772342684
337.02843390000004,134.51,196219,1688,179,1092,0.001,-59.47389979044596,195980,13.279333949889113,,
339.26535805,135.15,196829,1692,179,1095,0.001,-59.73106408730531,196579,10.77008796497515,,
,,197000,,,,0.001,-59.825561855150305,196877,13.540131184694578,144.1,361.6336038708687
339.51162382999996,135.12,197420,1696,179,1098,0.001,-60.00538896534541,197173,10.595739205678305,,
,,198000,,,,0.001,-59.77190795898437,197784,10.45284436861674,149.1,388.5555006146431
343.11309402,136.32,198026,1700,179,1101,,,,,,
342.05326026,135.92,198599,1704,179,1104,0.001,-60.255979711359196,198371,10.532652220331636,,
,,199000,,,,0.001,-59.72056925156537,198838,11.347617922449958,166.2,451.31324087381364
348.94856794,137.91,199241,1708,179,1108,0.001,-59.97762005503585,199002,13.003948764103216,,
351.28455157,138.62,199868,1712,179,1110,0.001,-60.43548787434896,199612,10.0908864402771,,
,,200000,,,,0.001,-60.29187546706781,199777,11.214221280993836,163.1,417.09230967760084
